"year_month","customer_id","monthly_rfm_score","segment"
"2015-12-01 00:00:00+07","KD-16495","411","At Risk"
"2015-12-01 00:00:00+07","PP-18955","455","At Risk"
"2015-12-01 00:00:00+07","AJ-10945","444","At Risk"
"2015-12-01 00:00:00+07","MM-18280","455","At Risk"
"2015-12-01 00:00:00+07","DB-12970","412","At Risk"
"2015-12-01 00:00:00+07","RD-19480","455","At Risk"
"2015-12-01 00:00:00+07","DJ-13630","442","At Risk"
"2015-12-01 00:00:00+07","MC-17575","455","At Risk"
"2015-12-01 00:00:00+07","RP-19270","423","At Risk"
"2015-12-01 00:00:00+07","RD-19585","411","At Risk"
"2015-12-01 00:00:00+07","Dp-13240","434","At Risk"
"2015-12-01 00:00:00+07","JD-15895","433","At Risk"
"2015-12-01 00:00:00+07","DK-13375","412","At Risk"
"2015-12-01 00:00:00+07","HA-14905","432","At Risk"
"2015-12-01 00:00:00+07","XP-21865","424","At Risk"
"2015-12-01 00:00:00+07","KD-16270","422","At Risk"
"2015-12-01 00:00:00+07","LT-17110","442","At Risk"
"2015-12-01 00:00:00+07","GH-14425","411","At Risk"
"2015-12-01 00:00:00+07","SC-20800","433","At Risk"
"2015-12-01 00:00:00+07","SW-20455","443","At Risk"
"2015-12-01 00:00:00+07","IM-15070","411","At Risk"
"2015-12-01 00:00:00+07","LC-16885","455","At Risk"
"2015-12-01 00:00:00+07","CA-12775","422","At Risk"
"2015-12-01 00:00:00+07","MA-17560","411","At Risk"
"2015-12-01 00:00:00+07","RA-19945","455","At Risk"
"2015-12-01 00:00:00+07","KM-16660","413","At Risk"
"2015-12-01 00:00:00+07","FC-14245","444","At Risk"
"2015-12-01 00:00:00+07","JW-16075","444","At Risk"
"2015-12-01 00:00:00+07","KM-16225","411","At Risk"
"2015-12-01 00:00:00+07","MT-17815","455","At Risk"
"2015-12-01 00:00:00+07","KB-16600","454","At Risk"
"2015-12-01 00:00:00+07","YS-21880","432","At Risk"
"2015-12-01 00:00:00+07","JJ-15760","443","At Risk"
"2015-12-01 00:00:00+07","HG-14965","455","At Risk"
"2015-12-01 00:00:00+07","TT-21460","431","At Risk"
"2015-12-01 00:00:00+07","JF-15490","435","At Risk"
"2015-12-01 00:00:00+07","DK-12985","432","At Risk"
"2015-12-01 00:00:00+07","AH-10210","411","At Risk"
"2015-12-01 00:00:00+07","KH-16690","455","At Risk"
"2015-12-01 00:00:00+07","MS-17830","444","At Risk"
"2015-12-01 00:00:00+07","MP-18175","455","At Risk"
"2015-12-01 00:00:00+07","KM-16375","454","At Risk"
"2015-12-01 00:00:00+07","AF-10870","455","At Risk"
"2015-12-01 00:00:00+07","NP-18685","431","At Risk"
"2015-12-01 00:00:00+07","NP-18325","422","At Risk"
"2015-12-01 00:00:00+07","KW-16435","455","At Risk"
"2015-12-01 00:00:00+07","RO-19780","421","At Risk"
"2015-12-01 00:00:00+07","SG-20605","411","At Risk"
"2015-12-01 00:00:00+07","IL-15100","421","At Risk"
"2015-12-01 00:00:00+07","SU-20665","443","At Risk"
"2015-12-01 00:00:00+07","MH-17620","444","At Risk"
"2015-12-01 00:00:00+07","SF-20065","444","At Risk"
"2015-12-01 00:00:00+07","SW-20245","424","At Risk"
"2015-12-01 00:00:00+07","GB-14530","434","At Risk"
"2015-12-01 00:00:00+07","TB-21250","455","At Risk"
"2015-12-01 00:00:00+07","BD-11635","422","At Risk"
"2015-12-01 00:00:00+07","MS-17980","444","At Risk"
"2015-12-01 00:00:00+07","SO-20335","411","At Risk"
"2015-12-01 00:00:00+07","RH-19555","455","At Risk"
"2015-12-01 00:00:00+07","TZ-21580","434","At Risk"
"2015-12-01 00:00:00+07","BS-11380","432","At Risk"
"2015-12-01 00:00:00+07","AB-10255","434","At Risk"
"2015-12-01 00:00:00+07","PW-19240","442","At Risk"
"2015-12-01 00:00:00+07","DK-13225","432","At Risk"
"2015-12-01 00:00:00+07","HP-14815","443","At Risk"
"2015-12-01 00:00:00+07","JG-15115","412","At Risk"
"2015-12-01 00:00:00+07","MP-17470","455","At Risk"
"2015-12-01 00:00:00+07","LC-17140","444","At Risk"
"2015-12-01 00:00:00+07","NM-18520","455","At Risk"
"2015-12-01 00:00:00+07","TW-21025","411","At Risk"
"2015-12-01 00:00:00+07","LC-16960","431","At Risk"
"2015-11-01 00:00:00+07","DB-13270","455","At Risk"
"2015-11-01 00:00:00+07","JL-15235","422","At Risk"
"2015-11-01 00:00:00+07","AB-10600","455","At Risk"
"2015-11-01 00:00:00+07","PS-18970","434","At Risk"
"2015-11-01 00:00:00+07","WB-21850","423","At Risk"
"2015-11-01 00:00:00+07","RM-19375","443","At Risk"
"2015-11-01 00:00:00+07","JM-15865","433","At Risk"
"2015-11-01 00:00:00+07","LR-16915","422","At Risk"
"2015-11-01 00:00:00+07","EK-13795","444","At Risk"
"2015-11-01 00:00:00+07","AW-10840","435","At Risk"
"2015-11-01 00:00:00+07","BT-11395","431","At Risk"
"2015-11-01 00:00:00+07","SF-20965","411","At Risk"
"2015-11-01 00:00:00+07","PO-19195","422","At Risk"
"2015-11-01 00:00:00+07","TP-21415","442","At Risk"
"2015-11-01 00:00:00+07","MA-17995","455","At Risk"
"2015-11-01 00:00:00+07","AJ-10945","444","At Risk"
"2015-11-01 00:00:00+07","EB-14110","414","At Risk"
"2015-11-01 00:00:00+07","DR-12880","411","At Risk"
"2015-11-01 00:00:00+07","EB-14170","442","At Risk"
"2015-11-01 00:00:00+07","LC-16885","411","At Risk"
"2015-11-01 00:00:00+07","MC-17425","433","At Risk"
"2015-11-01 00:00:00+07","DO-13435","432","At Risk"
"2015-11-01 00:00:00+07","JD-16150","423","At Risk"
"2015-11-01 00:00:00+07","TB-21190","455","At Risk"
"2015-11-01 00:00:00+07","SN-20710","433","At Risk"
"2015-11-01 00:00:00+07","MA-17560","411","At Risk"
"2015-11-01 00:00:00+07","CD-11920","442","At Risk"
"2015-11-01 00:00:00+07","EH-14125","431","At Risk"
"2015-11-01 00:00:00+07","JE-15475","455","At Risk"
"2015-11-01 00:00:00+07","SH-20635","432","At Risk"
"2015-11-01 00:00:00+07","EA-14035","432","At Risk"
"2015-11-01 00:00:00+07","GP-14740","413","At Risk"
"2015-11-01 00:00:00+07","SF-20065","455","At Risk"
"2015-11-01 00:00:00+07","KM-16720","413","At Risk"
"2015-11-01 00:00:00+07","DP-13000","422","At Risk"
"2015-11-01 00:00:00+07","TS-21340","412","At Risk"
"2015-11-01 00:00:00+07","AT-10735","431","At Risk"
"2015-11-01 00:00:00+07","VB-21745","422","At Risk"
"2015-11-01 00:00:00+07","PW-19240","412","At Risk"
"2015-11-01 00:00:00+07","NG-18430","413","At Risk"
"2015-11-01 00:00:00+07","BH-11710","454","At Risk"
"2015-11-01 00:00:00+07","HD-14785","424","At Risk"
"2015-11-01 00:00:00+07","IM-15070","455","At Risk"
"2015-11-01 00:00:00+07","HP-14815","424","At Risk"
"2015-11-01 00:00:00+07","AR-10540","455","At Risk"
"2015-11-01 00:00:00+07","MO-17800","443","At Risk"
"2015-11-01 00:00:00+07","MC-17275","434","At Risk"
"2015-11-01 00:00:00+07","AP-10720","455","At Risk"
"2015-11-01 00:00:00+07","EM-14095","422","At Risk"
"2015-11-01 00:00:00+07","JE-15745","422","At Risk"
"2015-11-01 00:00:00+07","BB-11545","414","At Risk"
"2015-11-01 00:00:00+07","NW-18400","433","At Risk"
"2015-11-01 00:00:00+07","JH-15820","455","At Risk"
"2015-11-01 00:00:00+07","SS-20410","421","At Risk"
"2015-11-01 00:00:00+07","DL-13330","412","At Risk"
"2015-11-01 00:00:00+07","CA-11965","412","At Risk"
"2015-11-01 00:00:00+07","KB-16405","423","At Risk"
"2015-11-01 00:00:00+07","GK-14620","432","At Risk"
"2015-11-01 00:00:00+07","SN-20560","455","At Risk"
"2015-11-01 00:00:00+07","DL-12865","455","At Risk"
"2015-11-01 00:00:00+07","MM-18055","423","At Risk"
"2015-11-01 00:00:00+07","PB-18805","455","At Risk"
"2015-11-01 00:00:00+07","JK-15205","433","At Risk"
"2015-11-01 00:00:00+07","KW-16570","454","At Risk"
"2015-11-01 00:00:00+07","SS-20875","412","At Risk"
"2015-11-01 00:00:00+07","BM-11650","423","At Risk"
"2015-11-01 00:00:00+07","CS-12250","413","At Risk"
"2015-11-01 00:00:00+07","AG-10300","454","At Risk"
"2015-11-01 00:00:00+07","KD-16345","421","At Risk"
"2015-11-01 00:00:00+07","TC-21475","443","At Risk"
"2015-11-01 00:00:00+07","BS-11665","411","At Risk"
"2015-11-01 00:00:00+07","GH-14665","444","At Risk"
"2015-11-01 00:00:00+07","AA-10645","421","At Risk"
"2015-11-01 00:00:00+07","HK-14890","431","At Risk"
"2015-11-01 00:00:00+07","PO-19180","411","At Risk"
"2015-11-01 00:00:00+07","MP-18175","411","At Risk"
"2015-11-01 00:00:00+07","MC-17605","422","At Risk"
"2015-11-01 00:00:00+07","JG-15805","455","At Risk"
"2015-11-01 00:00:00+07","MH-17785","423","At Risk"
"2015-11-01 00:00:00+07","VP-21760","443","At Risk"
"2015-11-01 00:00:00+07","DH-13675","444","At Risk"
"2015-11-01 00:00:00+07","DK-13225","423","At Risk"
"2015-11-01 00:00:00+07","KB-16585","423","At Risk"
"2015-11-01 00:00:00+07","MG-17680","444","At Risk"
"2015-11-01 00:00:00+07","LS-17230","434","At Risk"
"2015-11-01 00:00:00+07","PJ-18835","411","At Risk"
"2015-11-01 00:00:00+07","GZ-14470","421","At Risk"
"2015-11-01 00:00:00+07","HA-14905","435","At Risk"
"2015-11-01 00:00:00+07","KH-16510","411","At Risk"
"2015-11-01 00:00:00+07","PO-18850","432","At Risk"
"2015-11-01 00:00:00+07","RA-19915","423","At Risk"
"2015-11-01 00:00:00+07","KL-16645","411","At Risk"
"2015-11-01 00:00:00+07","AA-10375","444","At Risk"
"2015-11-01 00:00:00+07","AW-10930","422","At Risk"
"2015-11-01 00:00:00+07","LC-16870","422","At Risk"
"2015-11-01 00:00:00+07","FM-14380","433","At Risk"
"2015-11-01 00:00:00+07","JK-15730","443","At Risk"
"2015-11-01 00:00:00+07","YC-21895","455","At Risk"
"2015-11-01 00:00:00+07","AH-10690","411","At Risk"
"2015-11-01 00:00:00+07","MF-18250","422","At Risk"
"2015-11-01 00:00:00+07","AG-10495","432","At Risk"
"2015-11-01 00:00:00+07","AH-10210","444","At Risk"
"2015-11-01 00:00:00+07","SC-20695","431","At Risk"
"2015-11-01 00:00:00+07","SC-20020","432","At Risk"
"2015-11-01 00:00:00+07","JO-15550","455","At Risk"
"2015-11-01 00:00:00+07","AS-10090","411","At Risk"
"2015-11-01 00:00:00+07","CM-12190","455","At Risk"
"2015-11-01 00:00:00+07","DV-13465","411","At Risk"
"2015-11-01 00:00:00+07","AG-10765","455","At Risk"
"2015-11-01 00:00:00+07","Dp-13240","421","At Risk"
"2015-11-01 00:00:00+07","KD-16495","411","At Risk"
"2015-11-01 00:00:00+07","RD-19585","443","At Risk"
"2015-11-01 00:00:00+07","QJ-19255","421","At Risk"
"2015-11-01 00:00:00+07","SW-20455","443","At Risk"
"2015-11-01 00:00:00+07","RH-19600","411","At Risk"
"2015-11-01 00:00:00+07","NS-18640","414","At Risk"
"2015-11-01 00:00:00+07","SC-20095","413","At Risk"
"2015-11-01 00:00:00+07","AC-10450","424","At Risk"
"2015-11-01 00:00:00+07","DB-13660","455","At Risk"
"2015-11-01 00:00:00+07","MZ-17335","422","At Risk"
"2015-11-01 00:00:00+07","SV-20785","431","At Risk"
"2015-11-01 00:00:00+07","DO-13645","444","At Risk"
"2015-11-01 00:00:00+07","KB-16240","433","At Risk"
"2015-11-01 00:00:00+07","CP-12340","421","At Risk"
"2015-11-01 00:00:00+07","AB-10105","412","At Risk"
"2015-11-01 00:00:00+07","MC-18130","434","At Risk"
"2015-11-01 00:00:00+07","MT-17815","425","At Risk"
"2015-11-01 00:00:00+07","CB-12415","434","At Risk"
"2015-11-01 00:00:00+07","VD-21670","411","At Risk"
"2015-11-01 00:00:00+07","JM-16195","444","At Risk"
"2015-11-01 00:00:00+07","GT-14635","455","At Risk"
"2015-11-01 00:00:00+07","GB-14530","443","At Risk"
"2015-11-01 00:00:00+07","CM-12655","421","At Risk"
"2015-11-01 00:00:00+07","FH-14365","431","At Risk"
"2015-11-01 00:00:00+07","BB-10990","422","At Risk"
"2015-11-01 00:00:00+07","JO-15280","431","At Risk"
"2015-11-01 00:00:00+07","LT-17110","411","At Risk"
"2015-11-01 00:00:00+07","SW-20245","443","At Risk"
"2015-11-01 00:00:00+07","KC-16540","432","At Risk"
"2015-11-01 00:00:00+07","EG-13900","443","At Risk"
"2015-11-01 00:00:00+07","ED-13885","431","At Risk"
"2015-11-01 00:00:00+07","GA-14725","455","At Risk"
"2015-11-01 00:00:00+07","VM-21685","434","At Risk"
"2015-11-01 00:00:00+07","JH-16180","442","At Risk"
"2015-11-01 00:00:00+07","MS-17530","442","At Risk"
"2015-11-01 00:00:00+07","JF-15490","443","At Risk"
"2015-10-01 00:00:00+07","DK-12835","412","At Risk"
"2015-10-01 00:00:00+07","KT-16480","424","At Risk"
"2015-10-01 00:00:00+07","HP-14815","444","At Risk"
"2015-10-01 00:00:00+07","MZ-17515","435","At Risk"
"2015-10-01 00:00:00+07","SG-20080","411","At Risk"
"2015-10-01 00:00:00+07","FA-14230","412","At Risk"
"2015-10-01 00:00:00+07","BF-11020","431","At Risk"
"2015-10-01 00:00:00+07","TT-21220","443","At Risk"
"2015-10-01 00:00:00+07","CH-12070","442","At Risk"
"2015-10-01 00:00:00+07","NB-18655","433","At Risk"
"2015-10-01 00:00:00+07","RD-19585","413","At Risk"
"2015-10-01 00:00:00+07","AG-10495","412","At Risk"
"2015-10-01 00:00:00+07","MY-17380","455","At Risk"
"2015-10-01 00:00:00+07","KH-16690","411","At Risk"
"2015-10-01 00:00:00+07","TB-21625","422","At Risk"
"2015-10-01 00:00:00+07","DG-13300","432","At Risk"
"2015-10-01 00:00:00+07","JF-15415","444","At Risk"
"2015-10-01 00:00:00+07","HK-14890","432","At Risk"
"2015-10-01 00:00:00+07","RD-19660","432","At Risk"
"2015-10-01 00:00:00+07","MT-18070","455","At Risk"
"2015-10-01 00:00:00+07","RA-19285","414","At Risk"
"2015-10-01 00:00:00+07","JF-15355","411","At Risk"
"2015-10-01 00:00:00+07","CC-12685","422","At Risk"
"2015-10-01 00:00:00+07","JE-15715","423","At Risk"
"2015-10-01 00:00:00+07","GM-14500","455","At Risk"
"2015-10-01 00:00:00+07","LT-17110","455","At Risk"
"2015-10-01 00:00:00+07","SV-20785","432","At Risk"
"2015-10-01 00:00:00+07","NS-18640","433","At Risk"
"2015-10-01 00:00:00+07","MS-17770","455","At Risk"
"2015-10-01 00:00:00+07","TB-21520","454","At Risk"
"2015-10-01 00:00:00+07","RM-19675","411","At Risk"
"2015-10-01 00:00:00+07","CS-11860","455","At Risk"
"2015-10-01 00:00:00+07","NH-18610","423","At Risk"
"2015-10-01 00:00:00+07","JC-15775","423","At Risk"
"2015-10-01 00:00:00+07","KN-16705","434","At Risk"
"2015-10-01 00:00:00+07","CM-12190","444","At Risk"
"2015-10-01 00:00:00+07","MP-17965","421","At Risk"
"2015-10-01 00:00:00+07","JE-15745","431","At Risk"
"2015-10-01 00:00:00+07","LS-16975","435","At Risk"
"2015-10-01 00:00:00+07","PA-19060","442","At Risk"
"2015-10-01 00:00:00+07","CG-12520","423","At Risk"
"2015-10-01 00:00:00+07","GA-14725","455","At Risk"
"2015-10-01 00:00:00+07","AF-10885","422","At Risk"
"2015-10-01 00:00:00+07","DL-12925","422","At Risk"
"2015-10-01 00:00:00+07","RK-19300","443","At Risk"
"2015-10-01 00:00:00+07","KA-16525","434","At Risk"
"2015-10-01 00:00:00+07","MP-17470","411","At Risk"
"2015-10-01 00:00:00+07","SO-20335","421","At Risk"
"2015-10-01 00:00:00+07","SH-20395","454","At Risk"
"2015-10-01 00:00:00+07","DJ-13420","432","At Risk"
"2015-10-01 00:00:00+07","JD-15790","431","At Risk"
"2015-10-01 00:00:00+07","KN-16390","422","At Risk"
"2015-10-01 00:00:00+07","DP-13165","455","At Risk"
"2015-10-01 00:00:00+07","SC-20575","424","At Risk"
"2015-10-01 00:00:00+07","FM-14380","432","At Risk"
"2015-10-01 00:00:00+07","BM-11650","411","At Risk"
"2015-10-01 00:00:00+07","TB-21250","432","At Risk"
"2015-10-01 00:00:00+07","DK-13090","454","At Risk"
"2015-10-01 00:00:00+07","MB-17305","423","At Risk"
"2015-10-01 00:00:00+07","GH-14485","444","At Risk"
"2015-10-01 00:00:00+07","BT-11680","455","At Risk"
"2015-10-01 00:00:00+07","SF-20965","444","At Risk"
"2015-10-01 00:00:00+07","JJ-15760","424","At Risk"
"2015-10-01 00:00:00+07","JF-15490","422","At Risk"
"2015-10-01 00:00:00+07","IL-15100","442","At Risk"
"2015-10-01 00:00:00+07","AA-10315","455","At Risk"
"2015-10-01 00:00:00+07","JK-16120","424","At Risk"
"2015-10-01 00:00:00+07","BS-11755","443","At Risk"
"2015-10-01 00:00:00+07","BM-11785","413","At Risk"
"2015-10-01 00:00:00+07","SG-20470","435","At Risk"
"2015-10-01 00:00:00+07","RP-19390","455","At Risk"
"2015-10-01 00:00:00+07","HM-14980","422","At Risk"
"2015-10-01 00:00:00+07","JP-15460","423","At Risk"
"2015-10-01 00:00:00+07","EB-13705","444","At Risk"
"2015-10-01 00:00:00+07","CK-12205","424","At Risk"
"2015-10-01 00:00:00+07","NP-18685","455","At Risk"
"2015-10-01 00:00:00+07","CS-12400","443","At Risk"
"2015-10-01 00:00:00+07","SC-20440","443","At Risk"
"2015-10-01 00:00:00+07","EM-13960","412","At Risk"
"2015-09-01 00:00:00+07","HG-14965","424","At Risk"
"2015-09-01 00:00:00+07","RP-19855","412","At Risk"
"2015-09-01 00:00:00+07","JJ-15445","432","At Risk"
"2015-09-01 00:00:00+07","ZC-21910","411","At Risk"
"2015-09-01 00:00:00+07","NM-18520","413","At Risk"
"2015-09-01 00:00:00+07","RH-19510","423","At Risk"
"2015-09-01 00:00:00+07","HW-14935","434","At Risk"
"2015-09-01 00:00:00+07","SS-20140","444","At Risk"
"2015-09-01 00:00:00+07","JK-15205","431","At Risk"
"2015-09-01 00:00:00+07","TB-21520","411","At Risk"
"2015-09-01 00:00:00+07","PF-19165","444","At Risk"
"2015-09-01 00:00:00+07","BS-11800","423","At Risk"
"2015-09-01 00:00:00+07","RW-19540","411","At Risk"
"2015-09-01 00:00:00+07","SF-20200","433","At Risk"
"2015-09-01 00:00:00+07","GM-14500","411","At Risk"
"2015-09-01 00:00:00+07","SC-20725","411","At Risk"
"2015-09-01 00:00:00+07","BM-11785","455","At Risk"
"2015-09-01 00:00:00+07","DK-12895","443","At Risk"
"2015-09-01 00:00:00+07","PO-19195","423","At Risk"
"2015-09-01 00:00:00+07","SH-19975","422","At Risk"
"2015-09-01 00:00:00+07","CS-11950","423","At Risk"
"2015-09-01 00:00:00+07","AM-10705","414","At Risk"
"2015-09-01 00:00:00+07","EH-13990","414","At Risk"
"2015-09-01 00:00:00+07","SB-20185","444","At Risk"
"2015-09-01 00:00:00+07","DR-12880","431","At Risk"
"2015-09-01 00:00:00+07","ML-17395","415","At Risk"
"2015-09-01 00:00:00+07","EB-13870","431","At Risk"
"2015-09-01 00:00:00+07","JF-15190","444","At Risk"
"2015-09-01 00:00:00+07","KM-16720","424","At Risk"
"2015-09-01 00:00:00+07","ME-17725","434","At Risk"
"2015-09-01 00:00:00+07","ON-18715","455","At Risk"
"2015-09-01 00:00:00+07","SC-20440","421","At Risk"
"2015-09-01 00:00:00+07","MB-17305","414","At Risk"
"2015-09-01 00:00:00+07","SC-20680","431","At Risk"
"2015-09-01 00:00:00+07","MC-17275","422","At Risk"
"2015-09-01 00:00:00+07","CM-11935","454","At Risk"
"2015-09-01 00:00:00+07","DE-13255","421","At Risk"
"2015-09-01 00:00:00+07","SJ-20125","411","At Risk"
"2015-09-01 00:00:00+07","MM-18280","444","At Risk"
